"_unit_id","category","category:confidence","image_url"
851505651,"stripes",0.3402,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/888/cecd019f1847403d80aca554bfee2cd5.jpg.png"
851505652,"geometry",0.68,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/897/8081b0a7b79b47aca8a152eed0caddc0.jpg.png"
851505653,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/908/e24bf33be0ee420a8bebe9d3c356d8c1.jpg.png"
851505654,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/915/346c2b72f6f54cdf80e1fbd0ed89a3a9.jpg.png"
851505655,"tribal",0.65,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/917/b92f39435cf34f41bfdc72807e1bddcd.jpg.png"
851505656,"chevron",0.3393,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/920/52487b63ad0c470081a0dba8e3e05f79.jpg.png"
851505657,"OTHER",0.6615,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/927/f0027a9e29ef4350a60fafab5c2c3890.jpg.png"
851505658,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/930/bc5e24fd38a84571b5f8ab64d6e28eb8.jpg.png"
851505659,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/935/5ddd7cfe47a940f299b1d2f0e8041a9e.jpg.png"
851505660,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/937/23d1d5c3a4924123a71816c1b5c21dbd.jpg.png"
851505661,"ikat",0.3585,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/938/c5a1f0e7db9541b88c09070953bbf9e3.jpg.png"
851505662,"plain",0.7102,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/939/0048ee559a934f22bbe6350d11db393f.jpg.png"
851505663,"chevron",0.7071,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/940/51b0c9446aca4222afc6c6683cdc3341.jpg.png"
851505664,"plain",0.3431,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/943/a7b39a288bc24bde924d2930bf539280.jpg.png"
851505665,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/945/f765f3fdaf22458ca8f1e7ba10ab4ed2.jpg.png"
851505666,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/947/bbfc2c70788840d6a14e630e897bffc2.jpg.png"
851505667,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/949/1ba98c709ea74bb1ac9f3d7f10e06aae.jpg.png"
851505668,"animal",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/956/d49ac59795854f9f809a8f9cdd55fc63.jpg.png"
851505669,"tribal",0.3558,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/962/ddfee30f0d144ba5a2a8ea7d46eb71c0.jpg.png"
851505670,"squares",0.6794,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/964/11119c2e27804ffda15bd9df18683bd6.jpg.png"
851505671,"squares",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/975/55fc65923b7c442aa437aff4ad2668ad.jpg.png"
851505672,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/979/4793059c8e3c4723a44c86cbc19e28c8.jpg.png"
851505673,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/981/88aea4111aa34d5abe79eb4eee9ab256.jpg.png"
851505674,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/985/5b1374b3da7940fc95eb84c0e0f74065.jpg.png"
851505675,"plain",0.6471,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/993/399449e107f24dd691877bfdf4fffc72.jpg.png"
851505676,"ikat",0.3564,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/995/1bf8bfa1e30a4eeca39934f015ca08eb.jpg.png"
851505677,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1003/6844b1c457ee4b55b00bce88c65294b5.jpg.png"
851505678,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1004/d327b9dda2f9409e85d601520c7f222e.jpg.png"
851505679,"plain",0.3447,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1005/cf1eefcababe4ba89e86d3b44016d62c.jpg.png"
851505680,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1011/989d19eb57864104a304964fa8414909.jpg.png"
851505681,"stripes",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1013/85cdec340439433ab5622663cf7734e2.jpg.png"
851505682,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1019/75cf00da47f84af2a9f80c53f14750a4.jpg.png"
851505683,"floral",0.3365,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1020/755b58d992bd4c39aedcc263c5376cce.jpg.png"
851505684,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1025/c1c38c5b86a146d2ab50871fd159aba7.jpg.png"
851505685,"tribal",0.6899,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1027/3b18f75c817d42899ca212aea8528433.jpg.png"
851505686,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1028/416f334de7474414aeb15cfff07036b3.jpg.png"
851505687,"plain",0.6511,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1030/ba1a3e85582c4ef9a3b859a206aa4b6b.jpg.png"
851505688,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1031/43789282f7814301a6b2642a1646473a.jpg.png"
851505689,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1032/1cd2a6837c0a49ffbf8409e7e7e1da65.jpg.png"
851505690,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1035/e5961087fe3743328f0414bb1c6a1efd.jpg.png"
851505691,"floral",0.6594,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1040/24e41d4857d64671a65df7650acefbdf.jpg.png"
851505692,"polka dot",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1048/a10daa326d58486cb0929238c765c1d7.jpg.png"
851505693,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1050/9030e2343912491f83126876c464a175.jpg.png"
851505694,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1053/ba52ce3c9def41d986ccdb4b29de30eb.jpg.png"
851505695,"floral",0.34,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1057/0b1e9c461c2543dc9c841d91ed1daf1a.jpg.png"
851505696,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1069/a20908b6824a44a1b4e00cf1b3a94f49.jpg.png"
851505697,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1071/723f89f49b0b4ce2841851da4e547249.jpg.png"
851505698,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1085/f083023bdf474beb964bcb61ac60d322.jpg.png"
851505699,"floral",0.6765,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1087/9215f89e9d5946fdaf75206c905baf73.jpg.png"
851505700,"polka dot",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1094/77c6db113976489c90cee645589ec0e8.jpg.png"
851505701,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1096/e00c0736120f4b8e8d74c28f6ef0be18.jpg.png"
851505702,"ikat",0.6698,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1102/40e26b7680e74f4b8a942aedea624091.jpg.png"
851505703,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1109/98c4ce3b4be045dd803aad2842a4b3b2.jpg.png"
851505704,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1126/d9a72a12e550438da7949945ddac20e4.jpg.png"
851505705,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1136/62401ea203284bf6903a77e682fccd01.jpg.png"
851505706,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1148/470540cb00a047a289063201ef44b793.jpg.png"
851505707,"geometry",0.3449,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1154/108a3c92ffaf4ebabf220b53a49877e8.jpg.png"
851505708,"squares",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1160/c7a9b0172ad1499ba96e15fd1bf29c48.jpg.png"
851505709,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1161/7fba61d45d14420e83d4c582dafd9c28.jpg.png"
851505710,"letter_numb",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1164/b13c5e2f5e4744d89b2991fdc0ad940a.jpg.png"
851505711,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1169/60ae6bde653e4601a93807e172d2eb7d.jpg.png"
851505712,"floral",0.67,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1170/c96ecc1eea3a4fe68516c549614caf27.jpg.png"
851505713,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1171/4cf3c8376751404ba3c9b8a86d0084ab.jpg.png"
851505714,"plain",0.6909,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1172/6936e4aa1cf940918e0ef1e781dc9aa8.jpg.png"
851505715,"cartoon",0.3564,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1174/101bc0dbf6e44938848f947c65a23411.jpg.png"
851505716,"tribal",0.3479,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1179/65d0ac7fbba5462a8b9530a27ff9151d.jpg.png"
851505717,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1183/e989fa06a37d4e9388ec5f032f640d88.jpg.png"
851505718,"plain",0.6729,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1184/4e1626c7283e49e291a943268ddba792.jpg.png"
851505719,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1189/ba4a4977e68243a5b679707faa728a03.jpg.png"
851505720,"ikat",0.3469,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1192/4e1a63f8c936471e96fa7dbd3213ee8e.jpg.png"
851505721,"floral",0.6698,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1201/60f9c097939c42c9ba891cc88526fe56.jpg.png"
851505722,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1203/2956ba3dbca2431cab71a8784649dc35.jpg.png"
851505723,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1206/d4709c49725a46d4a73dbbd4fcc409c1.jpg.png"
851505724,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1211/e7e4d4dbb97a445a947cd163e12f3da5.jpg.png"
851505725,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1220/cfc4248767ee4a23aad96d01f430c8e2.jpg.png"
851505726,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1221/3332b80eba384b88b244ed3f4045ea5e.jpg.png"
851505727,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1224/3f8fc889deab40b3b455fcc12e7d1880.jpg.png"
851505728,"squares",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1225/740404420f1c45db93569da6a39356fc.jpg.png"
851505729,"OTHER",0.6939,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1226/8d0ec4c892814157bab2408dbd685e49.jpg.png"
851505730,"OTHER",0.6701,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1228/e797ed55c55946db97baba0b5381acec.jpg.png"
851505731,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1231/8c3ba62a5c0847b794d66c9637357ffb.jpg.png"
851505732,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1232/3c0bdf13e9354abe8edd5a89a389be71.jpg.png"
851505733,"polka dot",0.6289,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1236/a995622cf3a74d20be1dcc5954ecac81.jpg.png"
851505734,"plain",0.6731,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1246/ad38a3f5ef084faf8f8513321b49bef2.jpg.png"
851505735,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1254/249cfa8ce289424ba54c6423bb9558c8.jpg.png"
851505736,"OTHER",0.3396,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1265/46ebd480e03842519ca4967b41ee5176.jpg.png"
851505737,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1271/8c468ff177f04d13a89dbb89acc469cc.jpg.png"
851505738,"squares",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1278/43e789008333434185315905e5958d24.jpg.png"
851505739,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1286/c5a828aaa7614d1793c7bf2339ee51cf.jpg.png"
851505740,"ikat",0.3588,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1320/52b9943a7e62466bb71ce1260d2f81cf.jpg.png"
851505741,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1323/6c0113bd2958464b9d20f41f387e141f.jpg.png"
851505742,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1336/4b10f74e70a74ab8944063a5c4eb7d2d.jpg.png"
851505743,"squares",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1339/2aa89cde24344ba596be72c6144665b2.jpg.png"
851505744,"ikat",0.3426,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1351/5c42f85861404fea8dadf245f7de999a.jpg.png"
851505745,"OTHER",0.6595,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1353/caa67aa541514d9981e799396ee27c6e.jpg.png"
851505746,"OTHER",0.3491,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1358/c2889324874d4d61bf35ed03b6a02199.jpg.png"
851505747,"squares",0.3469,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1370/3bd61ab468ae4cd494afe824e3080d4a.jpg.png"
851505748,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1372/27a9cb55e93c449f87e3e4f0f00dea73.jpg.png"
851505749,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1373/6a94ae1e928e49899bb3fd1d5a19fa6b.jpg.png"
851505750,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1375/eb89429932644b0e82b64adec5c1501f.jpg.png"
851505751,"polka dot",0.65,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1383/0278a73931ed47cfa087bec032ef8a1b.jpg.png"
851505752,"plain",0.6438,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1385/cdaa8a713b014f87b1136a6509762f63.jpg.png"
851505753,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1389/e995059d71854aafa709ed3e3a75e60b.jpg.png"
851505754,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1396/d68ae0b2a69b422da7a708282b8e1464.jpg.png"
851505755,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1400/02f9a943a19e43f2aac48881ea418b76.jpg.png"
851505756,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1405/44d3aeb3719e4b8c8be3f9174174ac9c.jpg.png"
851505757,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1409/09588473c94d4367a014e4b9d20d6aba.jpg.png"
851505760,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1411/54aac17a22d6451a83d82d120f242499.jpg.png"
851505761,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1412/d8bc0e1591de496380968e0f868d2ca2.jpg.png"
851505762,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1414/afbc6e16f44c4d7ea7e0fd1bcf49a30c.jpg.png"
851505763,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1419/4b3cc9e8bb7846dab2af391f0884aad8.jpg.png"
851505764,"floral",0.6403,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1423/7d4cb0bb9de747c79c78aa6b167ab3dd.jpg.png"
851505765,"plain",0.6733,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1424/3a79d0758daf4582a8dc5f633ae7d795.jpg.png"
851505766,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1431/78f3333bae95407f91139c1c49fd1896.jpg.png"
851505767,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1442/cd599909626c480b9f1d4c0d7af17af1.jpg.png"
851505768,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1451/8731e1235608423c9ad53515a4e6abae.jpg.png"
851505769,"plain",0.6471,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1461/c6762f223c834a8091c7b31b26c5ae97.jpg.png"
851505770,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1466/143a24e43368419baeae47bcb5b25bf3.jpg.png"
851505771,"plain",0.6681,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1468/e6817c1967cf4a32a518836a9e32629a.jpg.png"
851505772,"floral",0.66,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1470/bca5106cda50465eb27883f36d3db2b0.jpg.png"
851505773,"squares",0.6757,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1471/bfb7ae0e57464126987227f0e980bc36.jpg.png"
851505774,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1480/bd393027f2dc432f92c6f7a6a1ae16a8.jpg.png"
851505775,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1482/4b31f644e6854b8d906ee9af197708b4.jpg.png"
851505776,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1483/9d012cd07d0a46f7a9fcfabee721a6d9.jpg.png"
851505777,"plain",0.625,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1493/3b06d5ac672e4f0585b343dcd0f1ba45.jpg.png"
851505778,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1501/b3843a3903744b13b44cdeee5e9e7cce.jpg.png"
851505779,"plain",0.6478,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1505/a1aee27d31da40ca97c85a9e74ca96c3.jpg.png"
851505780,"plain",0.66,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1514/29b7ccde9bbb4b9eb5d18bda69a61af0.jpg.png"
851505781,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1515/c2f58c5439f447b3b507417b30ec8d0e.jpg.png"
851505782,"stripes",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1516/5bd6d5ac52614cfbaa55bfd14fe8e619.jpg.png"
851505783,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1523/a541bb70c9e8420aa64fc0d30671db10.jpg.png"
851505784,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1529/522667e296a845899fc5e4fa3b4c6980.jpg.png"
851505785,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1531/2a4318fde3304d0aa4ce59fb499178f9.jpg.png"
851505786,"plain",0.6739,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1532/c293a0791ea64ea3869af05c4bd6aaf3.jpg.png"
851505787,"plain",0.6792,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1539/e07385039f5544cea7dd31885bdfe8ae.jpg.png"
851505788,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1545/61256a1c638447fa9bd42ca682d6ab75.jpg.png"
851505789,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1552/98ed690a71a54d88a1448b764da07b65.jpg.png"
851505790,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1555/19cc8924756249c69bec51ecf2c70340.jpg.png"
851505791,"stripes",0.6562,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1556/f281be633d8f4771a636959194e3b4e4.jpg.png"
851505792,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1559/4058f56fc4c44a5ca2f3aeea45078926.jpg.png"
851505793,"ikat",0.3523,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1561/bf2b2ee4806f43e5b63be56552b198cb.jpg.png"
851505794,"plain",0.71,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1566/f33849cf46a748bda0dacceabdb1d9f7.jpg.png"
851505795,"plain",0.6731,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1569/35837768d886452d97373e2b624ddc52.jpg.png"
851505797,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1575/fc04e6d8a6014f0296918a942ca27cd4.jpg.png"
851505798,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1576/1d4f489cc4bb4e8d9c99d6b63b3652f6.jpg.png"
851505799,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1588/6ab623567ed8408eb68ec3e8fb1fd107.jpg.png"
851505800,"plain",0.6641,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1590/4a9db754421b4324860371003bc85469.jpg.png"
851505801,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1591/fcf9ab730b334583bb47ecb3fc949b42.jpg.png"
851505802,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1592/092ec2522565440fba10089aff1aa9aa.jpg.png"
851505804,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1615/eb59025b43914e9593bcdac1f2d44140.jpg.png"
851505805,"plain",0.6792,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1626/75298ee641ce4584ac5f6f763b7c15f5.jpg.png"
851505806,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1632/225b46c44e344b18b6dd6332034db518.jpg.png"
851505807,"plain",0.6636,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1633/f81e2a6f080e430dbf2426ab91df693e.jpg.png"
851505808,"ikat",0.6477,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1641/8108038100cb4e1c9d1a2732a6f8b884.jpg.png"
851505809,"ikat",0.3495,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1644/4dc0b4b9cc924f55adb6e58380a09180.jpg.png"
851505810,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1664/74309062861f474289203628d9100ae7.jpg.png"
851505811,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1673/9fe4910c26ab417b9b30aae6b212f45b.jpg.png"
851505812,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1677/941429dc0e464e01843ea9ca152a46e0.jpg.png"
851505813,"geometry",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1685/3864ebe86f9341dc8f82fcebfff94511.jpg.png"
851505814,"stripes",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1691/666ca3bb0c6d4a52a4d549c3eff0be01.jpg.png"
851505815,"geometry",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1697/d784750e9df44f3ebadfa3a39f7c4414.jpg.png"
851505816,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1702/2b4b69024ae74eacb024e89680c3e86c.jpg.png"
851505817,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1724/f6c5478836ca49dba139eaf10bbca46d.jpg.png"
851505818,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1725/8557fdf887194b72883d42acf597392c.jpg.png"
851505819,"plain",0.7727,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1731/e4671d82531649139b62648609323416.jpg.png"
851505820,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1732/50e26423daad4e099548ab5e04a627ab.jpg.png"
851505821,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1739/96a1b8cbaa9f42748d63eff8576c7d2b.jpg.png"
851505822,"floral",0.6768,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1747/3c8ea709ef6943229cd8a02638e2c7ea.jpg.png"
851505823,"OTHER",0.6792,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1749/e009b81e4149452b965a065984dfd454.jpg.png"
851505824,"plain",0.6535,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1762/f121b0f5a0b143e79d344e9011d3b5b5.jpg.png"
851505825,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/1770/5073f38b7c4d49e78842e59a1f7b7196.jpg.png"
